DEPTH,DT,DTS,GR,RHO,VP,VS,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,SWE,VP_FRMB,VS_FRMB,RHO_FRMB,K_FRMB,K_DRY,VP_FRMO,VS_FRMO,RHO_FRMO,K_FRMO,VP_FRMG,VS_FRMG,RHO_FRMG,K_FRMG
2173.0715,112.771,242.362,60.383,2.16,2702.82253416,1257.62289468,2.14915182095,5838.09667379,2716.4654525,0.1216578459,2.66946525534,1.09,0.322555531766,1.0,2702.82253416,1257.62289468,2.16,11.224287052269151,6.3684649438367975,2485.9393507244863,1283.7695979244572,2.0729100064231796,8.255312861161501,2412.7993893408593,1341.3610836814769,1.89873001926954,6.498596181888979
2173.2241,113.245,244.82,61.569,2.18,2691.50955892,1244.99632383,2.16186145084,5867.49083845,2714.09198595,0.137961371916,2.67207381951,1.09,0.311030884551,1.0,2691.50955892,1244.99632383,2.18,11.287028285160568,6.326277351528683,2468.27507001557,1269.6921443972412,2.0960216611712297,8.264384872096267,2384.835531236945,1323.8399482295974,1.92806498351369,6.46037550178181
2173.3765,112.971,247.255,66.148,2.176,2698.03754946,1232.73543508,2.18865903639,5870.92970762,2682.43230673,0.200907278851,2.68214516462,1.09,0.317901392326,1.0,2698.03754946,1232.73543508,2.176,,,2698.03754946,1232.73543508,2.176,,2698.03754946,1232.73543508,2.176,
2173.5288,112.249,242.132,72.969,2.147,2715.39167387,1258.8175045,2.1570971679,5829.94592379,2702.68118217,0.294673173414,2.69714770775,1.09,0.342313096111,1.0,2715.39167387,1258.8175045,2.147,,,2715.39167387,1258.8175045,2.147,,2715.39167387,1258.8175045,2.147,
2173.6812,111.252,240.663,77.163,2.121,2739.7260274,1266.50129019,2.16322403193,5810.95890411,2686.24923648,0.352326620386,2.70637225926,1.09,0.362151884201,1.0,2739.7260274,1266.50129019,2.121,,,2739.7260274,1266.50129019,2.121,,2739.7260274,1266.50129019,2.121,
2173.8337,110.124,234.354,74.918,2.117,2767.78903781,1300.59653345,2.12809196905,5859.40939305,2753.36286131,0.321465392811,2.70143446285,1.09,0.362679635023,1.0,2767.78903781,1300.59653345,2.117,,,2767.78903781,1300.59653345,2.117,,2767.78903781,1300.59653345,2.117,
2173.9861,109.585,231.259,68.454,2.131,2781.40256422,1318.00275881,2.11031619291,5927.16886435,2808.66387903,0.232607052031,2.68721712832,1.09,0.348241399658,1.0,2781.40256422,1318.00275881,2.131,,,2781.40256422,1318.00275881,2.131,,2781.40256422,1318.00275881,2.131,
2174.1384,110.511,228.809,63.651,2.157,2758.09647908,1332.11543252,2.07046357376,5949.21410538,2873.37298795,0.166581895663,2.67665310331,1.09,0.327515259778,1.0,2758.09647908,1332.11543252,2.157,11.304953809824749,6.851390405501338,2571.800948880993,1360.2906998512526,2.0685708798599403,8.578306352834238,2526.3652941089067,1422.4576634264688,1.89171263957982,6.97034411424071
2174.2908,112.219,226.415,64.38,2.185,2716.1175915,1346.20056092,2.01761733753,5934.71693742,2941.4482256,0.176603202969,2.67825651248,1.09,0.310564766208,1.0,2716.1175915,1346.20056092,2.185,10.839683406008383,5.830270697012563,2494.747470783756,1372.799827893711,2.1011475131238404,7.797342563902403,2411.8090591837154,1431.0995758466472,1.93344253937152,5.96678724393367
2174.4431,114.176,225.86,70.081,2.196,2669.56278027,1349.50854512,1.97817404709,5862.35986547,2963.52076508,0.254972850368,2.69079565606,1.09,0.309093577426,1.0,2669.56278027,1349.50854512,2.196,,,2669.56278027,1349.50854512,2.196,,2669.56278027,1349.50854512,2.196,
2174.5957,115.35,224.636,74.627,2.177,2642.39271782,1356.86176748,1.9474295622,5752.48894668,2953.88806781,0.317465117878,2.70079441886,1.09,0.325177696624,1.0,2642.39271782,1356.86176748,2.177,,,2642.39271782,1356.86176748,2.177,,2642.39271782,1356.86176748,2.177,
2174.748,115.551,227.39,72.48,2.139,2637.79629774,1340.42833898,1.96787565664,5642.24628086,2867.17621707,0.287951061929,2.69607216991,1.09,0.346853759343,1.0,2637.79629774,1340.42833898,2.139,,,2637.79629774,1340.42833898,2.139,,2637.79629774,1340.42833898,2.139,
2174.9004,114.823,230.797,65.408,2.108,2654.5204358,1320.64108286,2.01002412409,5595.72907867,2783.91140266,0.190734758403,2.68051756134,1.09,0.359956768324,1.0,2654.5204358,1320.64108286,2.108,9.951913499977687,5.456021086310073,2452.768443325424,1352.1796878412697,2.0108116725525202,7.195126192326944,2401.7245387753387,1422.689655396676,1.8164350176575599,5.575643471884447
2175.0527,114.688,235.167,57.829,2.097,2657.64508929,1296.10021814,2.05049351283,5573.08175223,2717.92215745,0.0865489037047,2.66384782459,1.09,0.360166857135,1.0,2657.64508929,1296.10021814,2.097,10.114340682862045,5.195711910827791,2427.7409985887225,1327.2398380294758,1.99975494857355,7.089475729202845,2356.2352075357394,1396.9064941814856,1.80526484572065,5.325616771607296
2175.2053,115.872,239.816,54.499,2.101,2630.48881524,1270.97441372,2.0696630765,5526.65700083,2670.31724322,0.0407725616881,2.65652360987,1.09,0.354621919753,1.0,2630.48881524,1270.97441372,2.101,10.012602902782566,4.7329241215709255,2372.996424762655,1300.964200736728,2.00525208166669,6.766592600598408,2276.2533252461453,1367.9189740265742,1.8137562450000702,4.8724616716199165
2175.3577,118.653,244.652,55.591,2.111,2568.83517484,1245.85124994,2.06191162465,5422.81105408,2629.99198862,0.0557839026737,2.65892542443,1.09,0.349236117853,1.0,2568.83517484,1245.85124994,2.111,9.561536040439048,4.0257829990283005,2285.9436287073477,1274.644237690126,2.0167062481796902,6.169603944715696,2161.625790455585,1338.7765851621073,1.82811874453907,4.173343540971943
2175.51,120.372,246.176,56.1,2.12,2532.15033396,1238.13856753,2.04512677367,5368.15870801,2624.85376316,0.0627809471441,2.66004495154,1.09,0.343967827808,1.0,2532.15033396,1238.13856753,2.12,9.259741294134848,3.490043284225248,2228.5267807432733,1266.1831291779108,2.02712868649184,5.734149707244227,2081.5101948231077,1328.509783170425,1.8413860594755198,3.644901619325792
2175.6624,119.665,245.973,55.405,2.131,2547.11068399,1239.16039565,2.05551330798,5427.89286759,2640.65080314,0.0532270259124,2.65851632415,1.09,0.336315482361,1.0,2547.11068399,1239.16039565,2.131,9.462524055932656,3.5950735969839402,2240.6936390060196,1266.4365303191225,2.0401948197625304,5.880302561616182,2089.6567912372007,1326.869156171706,1.8585844592875902,3.7528967881642163
2175.8149,118.283,242.342,55.069,2.145,2576.87072529,1257.72668378,2.04883203842,5527.38770576,2697.8237367,0.048608151763,2.65777730428,1.09,0.327072794638,1.0,2576.87072529,1257.72668378,2.145,9.719197030543635,3.761571486863713,2271.4176245562667,1284.4448699501302,2.0566903454477403,6.0869941694929945,2119.592835675959,1343.423044623576,1.88007103634322,3.9223793308053034
2175.9673,117.303,236.762,55.365,2.157,2598.39901793,1287.36875005,2.01837975158,5604.74668167,2776.85439386,0.0526771599423,2.65842834559,1.09,0.319701149881,1.0,2598.39901793,1287.36875005,2.157,9.79692084662193,3.7274594886495547,2291.2277218061786,1313.9277003466302,2.0706806895321304,6.104055665174999,2135.846535626943,1372.3823318800696,1.89804206859639,3.8921176077115107
2176.1196,116.595,230.142,57.241,2.161,2614.17728033,1324.39971843,1.9738582272,5649.23710279,2862.02779154,0.0784658739432,2.66255453983,1.09,0.318942540387,1.0,2614.17728033,1324.39971843,2.161,9.714148883669077,3.6990185037862227,2314.4618341301275,1351.6037681012253,2.0748855140955103,6.060650509774159,2164.840005086983,1411.4524886513302,1.90265654228653,3.862902839930523
2176.272,115.558,223.192,57.843,2.165,2637.63651154,1365.64034553,1.93142837363,5710.48304747,2956.61134808,0.0867413567943,2.66387861709,1.09,0.316974010366,1.0,2637.63651154,1365.64034553,2.165,9.678621593934826,3.633076306023805,2340.857976244189,1393.4599540464399,2.07941701720118,6.010849902538322,2193.54465936527,1454.6132323229083,1.9082510516035402,3.7982566122173007
2176.4243,114.002,218.192,56.91,2.17,2673.63730461,1396.93480971,1.91393133454,5801.792951,3031.34853707,0.0739157330401,2.66182651729,1.09,0.312901272423,1.0,2673.63730461,1396.93480971,2.17,9.865761678363434,3.768827391871385,2379.9406037608355,1424.9485214483193,2.08551665644579,6.166482537078189,2235.9225468725713,1486.4350349119334,1.91654996933737,3.935375001777731
2176.5769,112.423,214.263,57.856,2.17,2711.18899158,1422.55079038,1.90586445834,5883.28011172,3086.93521513,0.0869200632346,2.66390721012,1.09,0.313809611483,1.0,2711.18899158,1422.55079038,2.17,10.095588099796991,4.2198505252851355,2436.854336823277,1451.1635264230483,2.08527140489959,6.527785636895331,2311.3747475214227,1513.982839399026,1.91581421469877,4.380051653402571
2176.7292,111.083,211.728,59.072,2.167,2743.89420523,1439.58286103,1.90603422666,5946.01874274,3119.57605985,0.103635988728,2.6665817582,1.09,0.316876530887,1.0,2743.89420523,1439.58286103,2.167,10.327395399785235,4.744987755033985,2491.500068070741,1468.8715759470838,2.08144333666051,6.932859630029562,2386.98739020426,1533.246295551452,1.9103300099815301,4.896653138085062
2176.8816,109.796,209.509,59.161,2.162,2776.05741557,1454.83010276,1.90816605341,6001.83613246,3145.34268218,0.104859440511,2.66677751048,1.09,0.32013236308,1.0,2776.05741557,1454.83010276,2.162,10.560189412541245,5.190879309202207,2539.9133684279377,1484.8139236356687,2.0755642619684,7.288544686349447,2451.753450823512,1550.7999836552008,1.9026927859052,5.3360147707174175
2177.0339,108.673,207.862,58.84,2.156,2804.74450876,1466.35748718,1.91272901273,6047.02916088,3161.46674236,0.100446766101,2.66607148258,1.09,0.323634738789,1.0,2804.74450876,1466.35748718,2.156,10.779251262467811,5.5828522178174955,2581.6588779136378,1497.0076664678022,2.06861862052697,7.6061450898424345,2507.0742935692233,1564.5547954223293,1.89385586158091,5.722561804962198
2177.1865,107.738,206.277,59.303,2.147,2829.08537378,1477.62474731,1.9146169411,6074.0462975,3172.46033247,0.106811464705,2.66708983435,1.09,0.3297781921,1.0,2829.08537378,1477.62474731,2.147,10.933721010437509,5.979184557614198,2622.317854397192,1509.2518798807105,2.0579598881330003,7.901391452096408,2564.3524117044644,1579.1200701536488,1.8798796643990001,6.111632343086263
2177.3389,107.203,205.709,60.025,2.133,2843.20401481,1481.70473825,1.91887353899,6064.5541636,3160.47620668,0.116736545467,2.66867784727,1.09,0.339320557516,1.0,2843.20401481,1481.70473825,2.133,10.998907985184509,6.311624681588597,2652.8372999892676,1514.5890151983324,2.04138344947068,8.122472638199943,2612.2713036420173,1587.510739046127,1.8581503484120399,6.436089424987411
2177.4912,107.171,206.645,60.609,2.118,2844.05296209,1474.99334608,1.928180198,6023.7041737,3124.03590699,0.124764588632,2.66996233418,1.09,0.349351577718,1.0,2844.0529620900006,1474.99334608,2.118,10.987824130335918,6.512741768512127,2665.591607110522,1508.9770957585088,2.0236750740161398,8.235068028791895,2638.490415328809,1584.6451292444035,1.83502522204842,6.630860136682763
2177.6436,107.479,209.039,63.077,2.104,2835.90282753,1458.10111989,1.94492877678,5966.73954912,3067.84475624,0.158691318991,2.67539061104,1.09,0.360409987961,1.0,2835.90282753,1458.10111989,2.104,10.95678972551375,6.828564344967423,2676.5714096649635,1493.0365634632583,2.00668930325053,8.411687588433777,2668.259345334288,1571.1703562194612,1.81206790975159,6.936909234168966
2177.7961,108.149,212.503,64.971,2.094,2818.33396518,1434.33269177,1.96490952297,5901.59132308,3003.49265657,0.184727472679,2.67955639563,1.09,0.368377238605,1.0,2818.3339651799997,1434.33269177,2.094,10.888644998728394,6.988625973029355,2670.5420111974713,1469.6606375665426,1.99453814557665,8.48062616733643,2673.5275545434433,1548.9296440215978,1.79561443672995,7.0905920690433675
2177.9485,109.208,217.28,66.464,2.097,2791.00432203,1402.7982327,1.98959783166,5852.73606329,2941.66789396,0.205251220015,2.6828401952,1.09,0.367795964069,1.0,2791.00432203,1402.7982327,2.097,,,2791.00432203,1402.7982327,2.097,,2791.00432203,1402.7982327,2.097,
2178.1008,110.757,222.714,68.81,2.113,2751.97053008,1368.5713516,2.01083452965,5814.91373006,2891.79126593,0.237500859166,2.68800013747,1.09,0.359824836047,1.0,2751.97053008,1368.5713516,2.113,,,2751.97053008,1368.5713516,2.113,,2751.97053008,1368.5713516,2.113,
2178.2532,112.381,227.192,67.064,2.122,2712.20224059,1341.59653509,2.02162287219,5755.29315454,2846.86784746,0.213499209568,2.68415987353,1.09,0.352637074151,1.0,2712.20224059,1341.59653509,2.122,,,2712.20224059,1341.59653509,2.122,,2712.20224059,1341.59653509,2.122,
2178.4055,114.075,230.942,63.962,2.11,2671.92636423,1319.81190082,2.02447512601,5637.76462853,2784.80311074,0.170857103581,2.67733713657,1.09,0.357414391374,1.0,2671.92636423,1319.81190082,2.11,10.163136896970407,5.637931318491156,2470.2787909142107,1351.0693883771382,2.0134981143290203,7.386368797099577,2419.673877693504,1420.8839247827148,1.82049434298706,5.758114688119542
2178.5581,115.427,232.419,63.2,2.097,2640.63000858,1311.42462535,2.0135583529,5537.40112799,2750.05743937,0.160382156849,2.6756611451,1.09,0.364933672548,1.0,2640.63000858,1311.42462535,2.097,9.813570191984713,5.175882248450468,2427.383775531757,1343.3647873788773,1.99846790841204,6.966699213505007,2368.7451324222484,1414.9367329136362,1.80140372523612,5.298935145166961
2178.7104,116.331,233.826,60.911,2.092,2620.10985894,1303.53339663,2.01000593135,5481.2698249,2726.99186575,0.128916076706,2.67062657227,1.09,0.366074177433,1.0,2620.10985894,1303.53339663,2.092,9.621895815279414,4.754438457831725,2388.7486038384636,1335.4631965816955,1.99315997209309,6.633576472918736,2315.0957989445014,1407.0603549131172,1.7954799162792698,4.883543961866123
2178.8628,116.731,234.768,56.853,2.092,2611.13157602,1298.30300552,2.01118811627,5462.48725703,2716.04988755,0.0731321740326,2.66170114785,1.09,0.362474220132,1.0,2611.1315760199996,1298.30300552,2.092,9.561598650920445,4.35154491932965,2355.3473886633396,1329.7804858307873,1.9941319605643604,6.361094437630074,2260.703984575628,1400.2779590362325,1.79839588169308,4.489535901269165
2179.0151,116.798,236.1,54.725,2.092,2609.6337266,1290.97839898,2.02143872327,5459.35375606,2700.72681067,0.0438793044195,2.65702068871,1.09,0.360570024875,1.0,2609.6337266,1290.97839898,2.092,9.598140388399612,4.244937543622724,2343.6644293094278,1322.1078697024413,1.99464609328375,6.307344875111646,2240.479467984021,1391.7813384805845,1.79993827985125,4.386463725194324
2179.1677,116.669,235.789,54.526,2.094,2612.51917819,1292.68116833,2.02100815127,5470.61515913,2706.87436649,0.041143721218,2.65658299539,1.09,0.359114708285,1.0,2612.51917819,1292.68116833,2.094,9.626586328273296,4.248365909006443,2345.4905996126686,1323.690599135965,1.99703902876305,6.320862345788658,2241.08700041949,1393.0535020003879,1.8031170862891501,4.390602482073691
2179.3201,116.42,234.452,52.909,2.094,2618.10685449,1300.05288929,2.01384641814,5482.31575331,2722.31075017,0.0189153893738,2.6530264623,1.09,0.357656428591,1.0,2618.10685449,1300.05288929,2.094,9.634424510454666,4.137469221894135,2343.806023802802,1331.107942409802,1.9974327642804302,6.2538864914960515,2233.5903834461815,1400.538946808051,1.80429829284129,4.282646725013824
2179.4724,116.194,232.582,51.533,2.096,2623.19913249,1310.50554213,2.0016696215,5498.22538169,2746.81961631,0.0,2.65,1.09,0.355128205128,1.0,2623.19913249,1310.50554213,2.096,9.62331027764286,3.993004797359513,2340.8510435032686,1341.550346817193,2.00011538461544,6.160169701523491,2223.610962764752,1410.8918269273336,1.8083461538463204,4.141639615456645
2179.6248,115.866,229.728,52.572,2.097,2630.62503236,1326.78646051,1.98270415825,5516.42069287,2782.27120769,0.0142827685752,2.65228524297,1.09,0.355431407593,1.0,2630.62503236,1326.78646051,2.097,9.589661339891114,4.010229626143583,2353.3170306733937,1358.2292045350246,2.00103351994989,6.15995280785905,2240.2941220046073,1428.4626594061872,1.80910055984967,4.157753893179402
2179.7773,115.33,227.372,54.628,2.092,2642.85094945,1340.53445455,1.97149050551,5528.84418625,2804.39807892,0.0425458794419,2.65680734071,1.09,0.360482955393,1.0,2642.85094945,1340.53445455,2.092,9.599388108238056,4.239462776249091,2381.9231668220164,1372.8507844706014,1.9946696020438899,6.304350624713313,2284.443992032037,1445.178546657988,1.80000880613167,4.381154792585553
2179.9297,114.595,225.326,57.074,2.087,2659.80191108,1352.70674489,1.96628125136,5551.00658842,2823.09897659,0.0761701835178,2.66218722936,1.09,0.365851610177,1.0,2659.80191108,1352.70674489,2.087,9.672811229482166,4.59038263227182,2419.5103803340066,1385.9024223340957,1.9882200652522102,6.547334161190082,2341.366442737562,1460.3544894486722,1.79066019575663,4.724626794540129
2180.082,114.296,224.224,57.296,2.088,2666.7599916,1359.35493078,1.96178343949,5568.19486246,2838.33309548,0.0792219396522,2.66267551034,1.09,0.365412640156,1.0,2666.7599916,1359.35493078,2.088,9.704636499947984,4.643530540810262,2428.9727812760075,1392.6556988359332,1.9893385871578801,6.5925133965132146,2352.9940610900867,1467.327988150296,1.7920157614736398,4.77723772431435
2180.2344,114.768,222.982,56.31,2.096,2655.79255542,1366.92647837,1.94289348947,5566.54119615,2865.07789866,0.0656677434875,2.66050683896,1.09,0.359442458291,1.0,2655.79255542,1366.92647837,2.096,9.56177754516686,4.264119317719591,2401.746970369649,1399.7154988214766,1.99895053626143,6.308922181754221,2309.4629481852053,1473.058671119067,1.80485160878429,4.404589906559557
2180.3867,115.47,222.496,57.843,2.103,2639.64666147,1369.91226809,1.92687278081,5551.17692907,2880.92549978,0.0867413567943,2.66387861709,1.09,0.35636713721,1.0,2639.64666147,1369.91226809,2.103,9.390992067225811,4.0402160819933055,2380.779739810896,1402.3693612631291,2.0067808729533003,6.11250550666765,2281.610883681758,1474.866598398043,1.8143426188599001,4.182857286001383
2180.5393,116.107,222.648,58.557,2.103,2625.16471875,1368.97703999,1.91761047999,5520.72140353,2878.9587151,0.0965564643618,2.6654490343,1.09,0.357008714375,1.0,2625.16471875,1368.97703999,2.103,9.237831877198749,3.86104543227273,2362.6409024857467,1401.4724640012441,2.0066076471187504,5.946057256990628,2259.433848893844,1474.0708411042638,1.81382294135625,4.004669884902991
2180.6917,116.564,223.14,56.228,2.097,2614.87251639,1365.95859102,1.91431316702,5483.38766686,2864.41516537,0.0645405182487,2.66032648292,1.09,0.358732078359,1.0,2614.87251639,1365.95859102,2.097,9.121463035631566,3.5859633569871683,2339.2824679752234,1398.6411370615358,2.00014233884307,5.728367171435728,2225.911278006373,1471.7245662134667,1.8064270165292098,3.7333729772192905
2180.844,116.923,223.423,55.055,2.095,2606.84382029,1364.22839188,1.91085586241,5461.33780351,2858.058481,0.0484156986734,2.65774651179,1.09,0.358952488528,1.0,2606.8438202900006,1364.22839188,2.095,9.038128669699061,3.401239332287576,2322.761934120516,1396.922632242509,1.99808282809744,5.581376401359167,2202.1841197964723,1470.0459934638545,1.8042484842923199,3.5511842942957736
2180.9963,117.15,224.103,57.208,2.097,2601.79257362,1360.0888877,1.91295774648,5455.95902689,2852.1063975,0.0780122345178,2.66248195752,1.09,0.359611094307,1.0,2601.79257362,1360.0888877,2.097,9.023116054398068,3.5083499574042394,2325.6993092903313,1392.7136238032579,1.99990500453711,5.645083111950097,2211.0434135621044,1465.68925167798,1.80571501361133,3.655464795468644
2181.1489,117.207,225.167,60.03,2.105,2600.52727226,1353.66194869,1.92110539473,5474.10990811,2849.45840199,0.116805278713,2.66868884459,1.09,0.3570613972,1.0,2600.52727226,1353.66194869,2.105,9.092634223178791,3.7239860318468794,2335.2001741772615,1385.767121369953,2.008593422756,5.81024313072908,2227.6674315087953,1457.4867826033897,1.8157802682679998,3.8678756652922903
